"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","ProductDescription","NetWeight in KGM","Reporter Region","Reporter Income Group","Partner Region","Partner Income Group"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1988,"Export",6,158.515,171320,8,"Kg","Fish,live/frsh/chld/froz",171320,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1989,"Export",6,393.083,5e+05,8,"Kg","Fish,live/frsh/chld/froz",500000,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1989,"Import",5,5.764,156,8,"Kg","Fish,live/frsh/chld/froz",156,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1990,"Export",6,38.854,48000,8,"Kg","Fish,live/frsh/chld/froz",48000,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1990,"Import",5,647.333,10500,8,"Kg","Fish,live/frsh/chld/froz",10500,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1991,"Export",6,370.113,606875,8,"Kg","Fish,live/frsh/chld/froz",606875,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1991,"Import",5,1121.458,39225,8,"Kg","Fish,live/frsh/chld/froz",39225,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1992,"Export",6,221.742,435500,8,"Kg","Fish,live/frsh/chld/froz",435500,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1992,"Import",5,957.161,182456,8,"Kg","Fish,live/frsh/chld/froz",182456,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1993,"Import",5,2014.356,1278905,8,"Kg","Fish,live/frsh/chld/froz",1278905,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1994,"Export",6,3164.158,28375,8,"Kg","Fish,live/frsh/chld/froz",28375,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1994,"Import",5,1803.323,1247000,8,"Kg","Fish,live/frsh/chld/froz",1247000,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1995,"Export",6,9071.907,207963,8,"Kg","Fish,live/frsh/chld/froz",207963,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1995,"Import",5,1643.877,1138015,8,"Kg","Fish,live/frsh/chld/froz",1138015,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1996,"Export",6,5663.461,943436,8,"Kg","Fish,live/frsh/chld/froz",943436,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1996,"Import",5,1929.745,1299375,8,"Kg","Fish,live/frsh/chld/froz",1299375,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1997,"Export",6,20157.998,532229,8,"Kg","Fish,live/frsh/chld/froz",532229,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1997,"Import",5,2988.198,1616873,8,"Kg","Fish,live/frsh/chld/froz",1616873,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1998,"Export",6,133.581,190128,8,"Kg","Fish,live/frsh/chld/froz",190128,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1998,"Import",5,1736.009,1669269,8,"Kg","Fish,live/frsh/chld/froz",1669269,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1999,"Export",6,310.965,355186,8,"Kg","Fish,live/frsh/chld/froz",355186,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",1999,"Import",5,1536.565,1829048,8,"Kg","Fish,live/frsh/chld/froz",1829048,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2000,"Export",6,112.528,147804,8,"Kg","Fish,live/frsh/chld/froz",147804,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2000,"Import",5,1962.413,1974622,8,"Kg","Fish,live/frsh/chld/froz",1974622,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2001,"Export",6,633.752,571059,8,"Kg","Fish,live/frsh/chld/froz",571059,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2001,"Import",5,2425.584,2770218,8,"Kg","Fish,live/frsh/chld/froz",2770218,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2002,"Export",6,1168.159,1069882,8,"Kg","Fish,live/frsh/chld/froz",1069882,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2002,"Import",5,3495.821,4205884,8,"Kg","Fish,live/frsh/chld/froz",4205884,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2003,"Export",6,1566.866,1423032,8,"Kg","Fish,live/frsh/chld/froz",1423032,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2003,"Import",5,3614.412,4443162,8,"Kg","Fish,live/frsh/chld/froz",4443162,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2004,"Export",6,933.486,917175,8,"Kg","Fish,live/frsh/chld/froz",917175,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2004,"Import",5,4341.385,5342950,8,"Kg","Fish,live/frsh/chld/froz",5342950,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2005,"Export",6,768.308,641336,8,"Kg","Fish,live/frsh/chld/froz",641336,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2005,"Import",5,3873.918,3870632,8,"Kg","Fish,live/frsh/chld/froz",3870632,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2006,"Export",6,468.685,262062,8,"Kg","Fish,live/frsh/chld/froz",262062,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2006,"Import",5,2598.189,2478060,8,"Kg","Fish,live/frsh/chld/froz",2478060,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2007,"Export",6,4067.797,3386455,8,"Kg","Fish,live/frsh/chld/froz",3386455,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2007,"Import",5,2120.761,1989307,8,"Kg","Fish,live/frsh/chld/froz",1989307,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2008,"Export",6,5525.338,4171072,8,"Kg","Fish,live/frsh/chld/froz",4171072,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2008,"Import",5,2620.522,1605651,8,"Kg","Fish,live/frsh/chld/froz",1605651,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2009,"Export",6,4567.857,2626612,8,"Kg","Fish,live/frsh/chld/froz",2626612,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2009,"Import",5,1588.704,1121085,8,"Kg","Fish,live/frsh/chld/froz",1121085,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2010,"Export",6,3589.596,2354121,8,"Kg","Fish,live/frsh/chld/froz",2354121,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2010,"Import",5,1070.242,457714,8,"Kg","Fish,live/frsh/chld/froz",457714,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2011,"Export",6,3708.84,848931,8,"Kg","Fish,live/frsh/chld/froz",848931,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2011,"Import",5,631.832,139339,8,"Kg","Fish,live/frsh/chld/froz",139339,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2012,"Export",6,1989.911,1006739,8,"Kg","Fish,live/frsh/chld/froz",1006739,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2012,"Import",5,701.997,206638,8,"Kg","Fish,live/frsh/chld/froz",206638,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2013,"Export",6,1336.214,532830,8,"Kg","Fish,live/frsh/chld/froz",532830,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2013,"Import",5,2095.538,894217,8,"Kg","Fish,live/frsh/chld/froz",894217,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2014,"Export",6,672.42,199948,8,"Kg","Fish,live/frsh/chld/froz",199948,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2014,"Import",5,1358.82,472712,8,"Kg","Fish,live/frsh/chld/froz",472712,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2015,"Export",6,601.859,188740,8,"Kg","Fish,live/frsh/chld/froz",188740,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2015,"Import",5,1171.941,329818,8,"Kg","Fish,live/frsh/chld/froz",329818,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2016,"Export",6,868.725,262118,8,"Kg","Fish,live/frsh/chld/froz",262118,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2016,"Import",5,2151.84,583512,8,"Kg","Fish,live/frsh/chld/froz",583512,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2017,"Export",6,1283.073,397049.66,8,"Kg","Fish,live/frsh/chld/froz",397050,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2017,"Import",5,959.523,291754.7,8,"Kg","Fish,live/frsh/chld/froz",291755,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2018,"Export",6,753.837,171828.13,8,"Kg","Fish,live/frsh/chld/froz",171828,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2018,"Import",5,1142.572,316204.4,8,"Kg","Fish,live/frsh/chld/froz",316204,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2019,"Export",6,1182.114,355889.17,8,"Kg","Fish,live/frsh/chld/froz",355889,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2019,"Import",5,1182.093,277841.1,8,"Kg","Fish,live/frsh/chld/froz",277841,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2020,"Export",6,2397.263,2972201,8,"Kg","Fish,live/frsh/chld/froz",2972201,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","MYS","Malaysia",2020,"Import",5,2117.001,1129127,8,"Kg","Fish,live/frsh/chld/froz",1129127,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1988,"Import",5,1684.089,1356585,8,"Kg","Fish,live/frsh/chld/froz",1356585,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1989,"Export",6,103.809,90593,8,"Kg","Fish,live/frsh/chld/froz",90593,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1989,"Import",5,3709.671,2870169,8,"Kg","Fish,live/frsh/chld/froz",2870169,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1990,"Import",5,3183.76,1865290,8,"Kg","Fish,live/frsh/chld/froz",1865290,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1991,"Import",5,2710.148,810274,8,"Kg","Fish,live/frsh/chld/froz",810274,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1992,"Export",6,50.072,24328,8,"Kg","Fish,live/frsh/chld/froz",24328,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1992,"Import",5,4571.88,2599870,8,"Kg","Fish,live/frsh/chld/froz",2599870,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1993,"Import",5,4375.599,1893081,8,"Kg","Fish,live/frsh/chld/froz",1893081,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1994,"Import",5,10427.049,5662120,8,"Kg","Fish,live/frsh/chld/froz",5662120,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1995,"Export",6,629.234,231663,8,"Kg","Fish,live/frsh/chld/froz",231663,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1995,"Import",5,11452.99,4001593,8,"Kg","Fish,live/frsh/chld/froz",4001593,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1996,"Export",6,107.802,72160,8,"Kg","Fish,live/frsh/chld/froz",72160,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1996,"Import",5,13087.926,3687133,8,"Kg","Fish,live/frsh/chld/froz",3687133,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1997,"Import",5,12208.23,3191032,8,"Kg","Fish,live/frsh/chld/froz",3191032,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1998,"Export",6,1593.963,753039,8,"Kg","Fish,live/frsh/chld/froz",753039,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1998,"Import",5,6178.669,1838245,8,"Kg","Fish,live/frsh/chld/froz",1838245,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1999,"Export",6,1664.184,707625,8,"Kg","Fish,live/frsh/chld/froz",707625,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",1999,"Import",5,11481.874,4073022,8,"Kg","Fish,live/frsh/chld/froz",4073022,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2000,"Export",6,105.978,45225,8,"Kg","Fish,live/frsh/chld/froz",45225,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2000,"Import",5,17267.751,6067770,8,"Kg","Fish,live/frsh/chld/froz",6067770,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2001,"Export",6,209.44,81314,8,"Kg","Fish,live/frsh/chld/froz",81314,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2001,"Import",5,24293.596,13504050,8,"Kg","Fish,live/frsh/chld/froz",13504050,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2002,"Export",6,8.257,196,8,"Kg","Fish,live/frsh/chld/froz",196,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2002,"Import",5,24821.682,12989778,8,"Kg","Fish,live/frsh/chld/froz",12989778,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2003,"Export",6,305.575,47027,8,"Kg","Fish,live/frsh/chld/froz",47027,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2003,"Import",5,24191.102,11200840,8,"Kg","Fish,live/frsh/chld/froz",11200840,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2004,"Export",6,338.497,79324,8,"Kg","Fish,live/frsh/chld/froz",79324,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2004,"Import",5,33691.369,14166976,8,"Kg","Fish,live/frsh/chld/froz",14166976,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2005,"Import",5,27924.1,8277324,8,"Kg","Fish,live/frsh/chld/froz",8277324,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2006,"Export",6,8.957,1862,8,"Kg","Fish,live/frsh/chld/froz",1862,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2006,"Import",5,40216.669,9923243,8,"Kg","Fish,live/frsh/chld/froz",9923243,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2007,"Export",6,247.796,66587,8,"Kg","Fish,live/frsh/chld/froz",66587,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2007,"Import",5,60365.649,15033051,8,"Kg","Fish,live/frsh/chld/froz",15033051,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2008,"Import",5,49708.713,10238552,8,"Kg","Fish,live/frsh/chld/froz",10238552,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2009,"Import",5,66021.624,15383733,8,"Kg","Fish,live/frsh/chld/froz",15383733,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2010,"Export",6,321.709,280220,8,"Kg","Fish,live/frsh/chld/froz",280220,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2010,"Import",5,93352.307,20303048,8,"Kg","Fish,live/frsh/chld/froz",20303048,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2011,"Export",6,739.874,518834,8,"Kg","Fish,live/frsh/chld/froz",518834,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2011,"Import",5,133098.373,30020428,8,"Kg","Fish,live/frsh/chld/froz",30020428,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2012,"Export",6,1278.156,1080373,8,"Kg","Fish,live/frsh/chld/froz",1080373,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2012,"Import",5,110482.222,28463032,8,"Kg","Fish,live/frsh/chld/froz",28463032,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2013,"Export",6,463.277,112191,8,"Kg","Fish,live/frsh/chld/froz",112191,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2013,"Import",5,109684.65,21522675,8,"Kg","Fish,live/frsh/chld/froz",21522675,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2014,"Export",6,227.641,236558,8,"Kg","Fish,live/frsh/chld/froz",236558,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2014,"Import",5,157648.404,36433471,8,"Kg","Fish,live/frsh/chld/froz",36433471,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2015,"Export",6,94.753,42503,8,"Kg","Fish,live/frsh/chld/froz",42503,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2015,"Import",5,195558.995,51587451,8,"Kg","Fish,live/frsh/chld/froz",51587451,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2016,"Export",6,649.446,538601,8,"Kg","Fish,live/frsh/chld/froz",538601,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2016,"Import",5,265605.317,58062010,8,"Kg","Fish,live/frsh/chld/froz",58062010,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2017,"Import",5,303156.553,59828806.44,8,"Kg","Fish,live/frsh/chld/froz",59828806,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2018,"Export",6,473.048,356394,8,"Kg","Fish,live/frsh/chld/froz",356394,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2018,"Import",5,367497.523,66152981.32,8,"Kg","Fish,live/frsh/chld/froz",66152981,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2019,"Export",6,171.569,98256,8,"Kg","Fish,live/frsh/chld/froz",98256,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2019,"Import",5,386173.675,66320483.9,8,"Kg","Fish,live/frsh/chld/froz",66320484,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2020,"Export",6,82.155,47435,8,"Kg","Fish,live/frsh/chld/froz",47435,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","NOR","Norway",2020,"Import",5,393464.705,71326094,8,"Kg","Fish,live/frsh/chld/froz",71326094,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",1993,"Export",6,14.284,18074,8,"Kg","Fish,live/frsh/chld/froz",18074,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",1993,"Import",5,36.315,22011,8,"Kg","Fish,live/frsh/chld/froz",22011,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",1994,"Import",5,222.3,116886,8,"Kg","Fish,live/frsh/chld/froz",116886,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",1996,"Import",5,15.439,2312,8,"Kg","Fish,live/frsh/chld/froz",2312,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",1997,"Import",5,405.582,405874,8,"Kg","Fish,live/frsh/chld/froz",405874,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",1998,"Export",6,25.572,26000,8,"Kg","Fish,live/frsh/chld/froz",26000,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",1998,"Import",5,306.845,405437,8,"Kg","Fish,live/frsh/chld/froz",405437,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",1999,"Import",5,230.287,328706,8,"Kg","Fish,live/frsh/chld/froz",328706,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",2000,"Import",5,266.213,295401,8,"Kg","Fish,live/frsh/chld/froz",295401,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",2001,"Import",5,4008.712,5302907,8,"Kg","Fish,live/frsh/chld/froz",5302907,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",2002,"Import",5,2463.77,2984224,8,"Kg","Fish,live/frsh/chld/froz",2984224,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",2003,"Import",5,6111.832,7730146,8,"Kg","Fish,live/frsh/chld/froz",7730146,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",2004,"Import",5,5252.992,5022704,8,"Kg","Fish,live/frsh/chld/froz",5022704,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",2005,"Export",6,16.427,15540,8,"Kg","Fish,live/frsh/chld/froz",15540,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",2005,"Import",5,5823.619,4610809,8,"Kg","Fish,live/frsh/chld/froz",4610809,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","KOR","034","Korea, Rep.","PAK","Pakistan",2006,"Import",5,8591.015,6476740,8,"Kg","Fish,live/frsh/chld/froz",6476740,"East Asia & Pacific","High income","South Asia","Lower middle income"
